Estancia,Categoria,Tipo_mueble,Mas_vendido,Enlace_producto,Nombre,Descripcion,Precio,Opiniones_5,Opiniones_4,Opiniones_3,Opiniones_2,Opiniones_1,Valoracion_Diseno,Valoracion_Montaje,Valoracion_Calidad,Valoracion_Relacion,Valoracion_Funcionamiento,Imagen_principal,ID,Resenas,Valoracion,Ancho,Largo,Altura,relacionados_lista,Variantes_ID,Variantes_colores,grupo_agrupacion,Score
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combinacion-almacenaje-hueso,TONSTAD,Combinación de almacenaje,448.0,2,0,0,0,0,5.0,5.0,5.0,4.5,5.0,https://www.ikea.com/es/es/images/products/tonstad-combinacion-almacenaje-hueso__1335083_pe946957_s5.jpg?f=s,29571768,2,5.0,201.0,47.0,91.0,"[90488874, 90488713, 59571757, 40529235, 39571758, 19571764, 10489231, 40544740, 99571760, 89571770, 19515056, 59547885]",Sin_variacion,[],Combinación de almacenaje,0.5994368192797644
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,idanas-armario-puertas-vidrio-dobles-marron-oscuro-tinte,IDANÄS,Armario puertas vidrio dobles,599.0,119,18,9,0,5,4.8,3.9,4.4,4.3,4.6,https://www.ikea.com/es/es/images/products/idanas-armario-puertas-vidrio-dobles-marron-oscuro-tinte__1009037_pe827426_s5.jpg?f=s,60496031,151,4.6,121.0,50.0,135.0,"[10496038, 70487837, 50452297, 10487840, 50496022, 80496025, 80466556, 29610128, 19534880, 50413507, 49534652]",['10496038'],['Blanco'],CATEGORIA_Muebles auxiliares,0.6924448551062308
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combi-almacenaje-puertas-correderas-chapa-roble-vidrio-incoloro,TONSTAD,Combi almacenaje puertas correderas,700.0,1,3,0,0,0,3.5,5.0,4.3,4.0,5.0,https://www.ikea.com/es/es/images/products/tonstad-combi-almacenaje-puertas-correderas-chapa-roble-vidrio-incoloro__1208138_pe908337_s5.jpg?f=s,99515057,4,4.2,245.0,37.0,120.0,"[79515058, 69515068, 89515067, 20489278, 19515056, 489284, 99571760, 20489297, 90466546, 79139928, 39515055, 39571758]",Sin_variacion,[],Combi almacenaje puertas correderas,0.5009764225325289
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-combi-armario-puert-corred-vidrio-blanco,HAVSTA,Combi armario puert corred vidrio,614.0,27,11,3,2,1,4.5,4.3,4.2,4.2,4.3,https://www.ikea.com/es/es/images/products/havsta-combi-armario-puert-corred-vidrio-blanco__1289322_pe934559_s5.jpg?f=s,39534761,44,4.4,121.0,47.0,212.0,"[79534735, 59597465, 59534760, 39534836, 60529263, 10487840, 19534880, 9547883, 49597461, 9534654, 529256, 9534734]",['59534760'],['Gris'],CATEGORIA_Librerías,0.6034173938338169
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,lixhult-combinacion-almacenaje-antracita,LIXHULT,Combinación de almacenaje,319.92,4,0,0,0,0,5.0,4.8,4.8,5.0,5.0,https://www.ikea.com/es/es/images/products/lixhult-combinacion-almacenaje-antracita__0914580_pe784140_s5.jpg?f=s,79388362,4,5.0,140.0,35.0,142.0,"[29279186, 50496381, 50365139, 39388359, 90542890, 50547390, 50494297, 90496384, 69285618, 50300015, 10251451, 39503316]",Sin_variacion,[],Combinación de almacenaje,0.6513822296171288
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,eket-mueble-almacenaje-con-riel-blanco,EKET,Mueble de almacenaje con riel,180.0,1,1,0,0,0,5.0,4.0,5.0,4.5,4.5,https://www.ikea.com/es/es/images/products/eket-mueble-almacenaje-con-riel-blanco__0807901_pe770591_s5.jpg?f=s,59329397,2,4.5,175.0,35.0,70.0,"[49521744, 19494474, 89435221, 99494272, 79521667, 99521666, 69521743, 49189203, 89221055, 79568834, 29492691, 20333951]",['79568834'],['Marrón'],Mueble de almacenaje con riel,0.5600434117421308
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combi-almacenaje-puertas-correderas-hueso,TONSTAD,Combi almacenaje puertas correderas,368.0,0,1,0,0,0,4.0,4.507416502946955,4.0,3.0,4.5,https://www.ikea.com/es/es/images/products/tonstad-combi-almacenaje-puertas-correderas-hueso__1335085_pe946959_s5.jpg?f=s,39571763,1,4.0,81.0,47.0,201.0,"[29571768, 90488713, 19571764, 79571756, 30488886, 59547885, 90488874, 89571765, 59571757, 99515062, 9534753, 50529249]",Sin_variacion,[],Combi almacenaje puertas correderas,0.4327366725557063
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combinacion-almacenaje-chapa-roble,TONSTAD,Combinación de almacenaje,528.0,5,1,0,1,0,4.6,4.7,4.4,4.6,4.4,https://www.ikea.com/es/es/images/products/tonstad-combinacion-almacenaje-chapa-roble__1328138_pe944696_s5.jpg?f=s,89515067,7,4.4,202.0,47.0,90.0,"[99515057, 19515056, 20489297, 69515068, 20489278, 79515058, 489284, 99571760, 79515063, 10489231, 99515062, 90488874]",Sin_variacion,[],Combinación de almacenaje,0.5734905547161042
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-combi-armario-puert-corred-vidrio-blanco,HAVSTA,Combi armario puert corred vidrio,1228.0,4,0,0,0,2,4.3,3.8,3.7,3.8,3.8,https://www.ikea.com/es/es/images/products/havsta-combi-armario-puert-corred-vidrio-blanco__1289927_pe934562_s5.jpg?f=s,19534880,6,3.7,242.0,47.0,212.0,"[39534879, 39534902, 79534735, 59597465, 39534836, 39534761, 59534760, 10496038, 69534830, 49534893, 69534892, 9384051]",['39534879'],['Gris'],CATEGORIA_Librerías,0.4509134057300744
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combinacion-almacenaje-hueso,TONSTAD,Combinación de almacenaje,454.0,1,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-combinacion-almacenaje-hueso__1335082_pe946956_s5.jpg?f=s,19571764,1,5.0,120.0,47.0,201.0,"[89571765, 79571756, 89547884, 59547885, 59571757, 29571768, 79571761, 9547883, 90488874, 39571763, 90488713, 39534836]",Sin_variacion,[],Combinación de almacenaje,0.537164054504159
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,hauga-combinacion-almacenaje-blanco,HAUGA,Combinación de almacenaje,268.0,5,1,1,0,0,4.7,4.0,4.6,4.6,4.7,https://www.ikea.com/es/es/images/products/hauga-combinacion-almacenaje-blanco__0917802_pe785991_s5.jpg?f=s,29612071,7,4.6,139.0,46.0,116.0,"[99575579, 9612067, 99612077, 39575577, 50581529, 19612076, 49611645, 60407266, 415052, 59619071, 70599477, 10599480]",['09612067'],['Gris'],Combinación de almacenaje,0.6268953786492404
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-almacenaje-con-cajones-hueso-vidrio,TONSTAD,Almacenaje con cajones,822.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-almacenaje-con-cajones-hueso-vidrio__1287764_pe933963_s5.jpg?f=s,59547885,0,4.489009159034138,164.0,47.0,206.0,"[89547884, 9547883, 89547879, 19571764, 89571765, 29547882, 79571756, 39515060, 49547881, 79571761, 49597461, 29571768]",Sin_variacion,[],Almacenaje con cajones,0.4591952475669415
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-almacenaje-con-cajones-chapa-roble-vidrio,TONSTAD,Almacenaje con cajones,614.0,1,0,0,0,0,5.0,4.507416502946955,5.0,4.0,5.0,https://www.ikea.com/es/es/images/products/tonstad-almacenaje-con-cajones-chapa-roble-vidrio__1384469_pe963004_s5.jpg?f=s,49547881,1,5.0,121.0,47.0,201.0,"[89547879, 29547882, 39515055, 59515064, 89547884, 39515060, 79515063, 59547885, 89571765, 59534760, 99515062, 20489278]",Sin_variacion,[],Almacenaje con cajones,0.561860016329341
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,hauga-combinacion-almacenaje-blanco,HAUGA,Combinación de almacenaje,427.0,1,0,0,0,0,5.0,4.0,5.0,5.0,5.0,https://www.ikea.com/es/es/images/products/hauga-combinacion-almacenaje-blanco__0917819_pe786001_s5.jpg?f=s,99612077,1,5.0,244.0,46.0,116.0,"[19612076, 99575579, 29612071, 59611447, 39575577, 49611645, 9612067, 69388640, 19248015, 9388643, 89388644, 59619071]",['19612076'],['Gris'],Combinación de almacenaje,0.5943807324178803
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,trotten-combinacion-almacenaje-blanco,TROTTEN,Combinación de almacenaje,687.0,0,1,0,0,0,4.0,5.0,3.0,4.0,5.0,https://www.ikea.com/es/es/images/products/trotten-combinacion-almacenaje-blanco__1038442_pe839680_s5.jpg?f=s,59442082,1,4.0,240.0,38.5,180.0,"[80474759, 59429660, 19441838, 19429643, 30365135, 89304102, 9285616, 69285618, 60474760, 10472867, 30474771, 40474761]",Sin_variacion,[],Combinación de almacenaje,0.4141354778479218
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combi-almacenaje-puertas-correderas-chapa-roble,TONSTAD,Combi almacenaje puertas correderas,424.0,2,0,0,0,0,5.0,5.0,5.0,5.0,5.0,https://www.ikea.com/es/es/images/products/tonstad-combi-almacenaje-puertas-correderas-chapa-roble__1208238_pe908419_s5.jpg?f=s,99515062,2,5.0,82.0,47.0,201.0,"[10489231, 19515056, 79515063, 20489278, 69515068, 39515060, 39515055, 89547879, 489236, 89515067, 489284, 89547884]",Sin_variacion,[],Combi almacenaje puertas correderas,0.6291178061476767
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-mueble-salon-blanco,HAVSTA,Mueble salón,425.0,7,2,0,0,2,4.5,4.0,4.3,4.3,4.3,https://www.ikea.com/es/es/images/products/havsta-mueble-salon-blanco__1289320_pe934557_s5.jpg?f=s,59534755,11,4.1,81.0,47.0,212.0,"[9534753, 89597464, 50529249, 39534761, 29534667, 59597465, 40529235, 80529238, 59534760, 39534836, 529242, 60529263]",['09534753'],['Gris'],Mueble salón,0.5740887630803007
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-combi-almacenaje-puertas-vidrio-blanco,HAVSTA,Combi almacenaje puertas vidrio,1305.0,5,1,1,0,0,4.6,4.0,4.3,4.7,4.9,https://www.ikea.com/es/es/images/products/havsta-combi-almacenaje-puertas-vidrio-blanco__1289935_pe934584_s5.jpg?f=s,39534902,7,4.6,243.0,47.0,212.0,"[59534901, 19534880, 39534879, 49534893, 9384051, 69534892, 39591068, 39534761, 79437273, 79534735, 59597465, 59534760]",['59534901'],['Gris'],CATEGORIA_Muebles auxiliares,0.5706642026968911
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combi-almacenaje-puertas-correderas-hueso-vidrio-incoloro,TONSTAD,Combi almacenaje puertas correderas,623.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-combi-almacenaje-puertas-correderas-hueso-vidrio-incoloro__1335084_pe946958_s5.jpg?f=s,39571758,0,4.489009159034138,243.0,37.0,116.0,"[89571770, 99571760, 89139923, 90488874, 69515068, 99515057, 29521207, 29571768, 40529235, 79515058, 20488896, 80542876]",Sin_variacion,[],Combi almacenaje puertas correderas,0.4647288341826614
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-combinacion-almacenaje-blanco,HAVSTA,Combinación de almacenaje,375.0,10,1,1,1,0,4.4,4.3,4.4,4.2,4.6,https://www.ikea.com/es/es/images/products/havsta-combinacion-almacenaje-blanco__1289314_pe934554_s5.jpg?f=s,79534679,13,4.5,81.0,47.0,212.0,"[9534673, 529242, 49534893, 59619071, 39534761, 79571756, 80529238, 79437273, 79534735, 60529263, 89597464, 69534892]",['09534673'],['Gris'],Combinación de almacenaje,0.6053059445423675
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combi-almacenaje-puertas-correderas-chapa-roble-vidrio-incoloro,TONSTAD,Combi almacenaje puertas correderas,540.0,10,1,0,0,0,4.9,4.3,4.7,4.4,4.8,https://www.ikea.com/es/es/images/products/tonstad-combi-almacenaje-puertas-correderas-chapa-roble-vidrio-incoloro__1208275_pe908432_s5.jpg?f=s,69515068,11,4.9,202.0,37.0,120.0,"[489284, 20489278, 99515057, 19515056, 79139928, 79515058, 89515067, 99571760, 10489231, 39515055, 40544740, 90466546]",Sin_variacion,[],Combi almacenaje puertas correderas,0.6429618835445011
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combinacion-almacenaje-chapa-roble,TONSTAD,Combinación de almacenaje,534.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-combinacion-almacenaje-chapa-roble__1208242_pe908421_s5.jpg?f=s,79515063,0,4.489009159034138,121.0,47.0,201.0,[],Sin_variacion,[],Combinación de almacenaje,0.4615306665129873
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,spiksmed-combinacion-almacenaje-gris-claro,SPIKSMED,Combinación de almacenaje,129.98,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/spiksmed-combinacion-almacenaje-gris-claro__1301060_pe937257_s5.jpg?f=s,29535290,0,4.489009159034138,155.0,32.0,96.0,"[49535289, 69535288, 80565518, 19279177, 39503316, 30542911, 29279186, 99521204, 40544740, 19440565, 60542924, 90565513]",Sin_variacion,[],Combinación de almacenaje,0.5609765579716223
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-zocalo-beige-grisaceo,HAVSTA,Zócalo,30.0,4,0,1,0,0,5.0,5.0,5.0,5.0,4.2,https://www.ikea.com/es/es/images/products/havsta-zocalo-beige-grisaceo__1296031_pe935666_s5.jpg?f=s,80539652,5,4.6,81.0,37.0,12.0,"[90539656, 20539645, 40539649, 30529245, 9421770, 529256, 49575505, 29508121, 80529238, 90529252, 60529263, 89521209]",['90539656'],['Blanco'],CATEGORIA_Estanterías,0.7839431231061841
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-almacenaje-con-cajones-hueso-vidrio,TONSTAD,Almacenaje con cajones,424.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-almacenaje-con-cajones-hueso-vidrio__1287766_pe933964_s5.jpg?f=s,9547883,0,4.489009159034138,82.0,47.0,206.0,"[89547884, 59547885, 49597461, 89547879, 39534761, 89571765, 59619071, 59597465, 59534760, 19571764, 79571756, 79534735]",Sin_variacion,[],Almacenaje con cajones,0.487034586979818
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combinacion-almacenaje-hueso,TONSTAD,Combinación de almacenaje,374.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-combinacion-almacenaje-hueso__1335087_pe946961_s5.jpg?f=s,59571757,0,4.489009159034138,201.0,37.0,116.0,"[90488713, 29571768, 19571764, 90488874, 59547885, 19515056, 99515062, 50529249, 30488886, 79571756, 40529235, 59619071]",Sin_variacion,[],Combinación de almacenaje,0.4752176862658543
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,hauga-combinacion-almacenaje-blanco,HAUGA,Combinación de almacenaje,417.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/hauga-combinacion-almacenaje-blanco__0917817_pe785999_s5.jpg?f=s,89388644,0,4.489009159034138,244.0,46.0,116.0,"[9388643, 19525611, 29521207, 40529235, 80496025, 19443012, 30415055, 39534761, 39412811, 39534836, 10496038, 89521209]",['09388643'],['Gris'],Combinación de almacenaje,0.470507234413856
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-combi-almacenaje-puertas-vidrio-blanco,HAVSTA,Combi almacenaje puertas vidrio,469.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/havsta-combi-almacenaje-puertas-vidrio-blanco__1426945_pe980081_s5.jpg?f=s,59597465,0,4.489009159034138,81.0,47.0,212.0,"[39534761, 79534735, 49597461, 59534760, 19534880, 10487840, 39534836, 10496038, 9534734, 9388643, 9547883, 9534654]",Sin_variacion,[],CATEGORIA_Muebles auxiliares,0.4550046860757481
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,trotten-combinacion-almacenaje-blanco,TROTTEN,Combinación de almacenaje,587.0,0,0,0,0,1,4.0,2.0,1.0,1.0,1.0,https://www.ikea.com/es/es/images/products/trotten-combinacion-almacenaje-blanco__1038432_pe839673_s5.jpg?f=s,19441838,1,1.0,240.0,38.5,180.0,"[59429660, 59442082, 80474759, 19429643, 89304102, 30474771, 30365135, 60474760, 69285618, 40474761, 80365185, 10365141]",Sin_variacion,[],Combinación de almacenaje,0.0532661511606581
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combi-almacenaje-puertas-correderas-hueso-vidrio-incoloro,TONSTAD,Combi almacenaje puertas correderas,484.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-combi-almacenaje-puertas-correderas-hueso-vidrio-incoloro__1335092_pe946963_s5.jpg?f=s,89571770,0,4.489009159034138,201.0,37.0,116.0,"[39571758, 99571760, 89139923, 80542876, 90488874, 69515068, 20488896, 40529235, 489284, 99515057, 29521207, 29571768]",Sin_variacion,[],Combi almacenaje puertas correderas,0.4748355059007152
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-almacenaje-con-cajones-chapa-roble-vidrio,TONSTAD,Almacenaje con cajones,873.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-almacenaje-con-cajones-chapa-roble-vidrio__1384468_pe963002_s5.jpg?f=s,29547882,0,4.489009159034138,164.0,47.0,210.0,"[49547881, 89547879, 39515055, 59515064, 39515060, 89547884, 59547885, 89571765, 79515063, 20489278, 99515057, 49597461]",Sin_variacion,[],Almacenaje con cajones,0.4574626502289801
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combi-almacenaje-puertas-correderas-chapa-roble-vidrio-incoloro,TONSTAD,Combi almacenaje puertas correderas,765.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-combi-almacenaje-puertas-correderas-chapa-roble-vidrio-incoloro__1208168_pe908374_s5.jpg?f=s,79515058,0,4.489009159034138,284.0,37.0,120.0,"[99515057, 20489278, 69515068, 79139928, 89515067, 90466546, 19515056, 489284, 39515060, 59515064, 99575466, 20489297]",Sin_variacion,[],Combi almacenaje puertas correderas,0.4581965415806169
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-combinacion-almacenaje-blanco,HAVSTA,Combinación de almacenaje,409.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/havsta-combinacion-almacenaje-blanco__1453928_pe991431_s5.jpg?f=s,59619071,0,4.489009159034138,81.0,47.0,212.0,"[9547883, 79534679, 89597464, 79571756, 9534673, 59547885, 59597465, 20415046, 40529235, 529242, 89547879]",Sin_variacion,[],Combinación de almacenaje,0.471308603148784
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-almacenaje-con-cajones-hueso-vidrio,TONSTAD,Almacenaje con cajones,584.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-almacenaje-con-cajones-hueso-vidrio__1287765_pe933965_s5.jpg?f=s,89547884,0,4.489009159034138,121.0,47.0,206.0,"[59547885, 9547883, 89547879, 89571765, 39515060, 19571764, 39515055, 79571756, 59515064, 29547882, 49547881, 49597461]",Sin_variacion,[],Almacenaje con cajones,0.4712818940649804
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-combi-almacenaje-puertas-vidrio-blanco,HAVSTA,Combi almacenaje puertas vidrio,664.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/havsta-combi-almacenaje-puertas-vidrio-blanco__1426953_pe980086_s5.jpg?f=s,49597461,0,4.489009159034138,121.0,47.0,212.0,"[59597465, 59534760, 79534735, 9547883, 39534761, 9534734, 89547879, 49534652, 89547884, 89597464, 49394500, 19534880]",Sin_variacion,[],CATEGORIA_Muebles auxiliares,0.447525546759721
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,tonstad-combi-almacenaje-puertas-correderas-hueso-vidrio-incoloro,TONSTAD,Combi almacenaje puertas correderas,683.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/tonstad-combi-almacenaje-puertas-correderas-hueso-vidrio-incoloro__1335110_pe946968_s5.jpg?f=s,99571760,0,4.489009159034138,282.0,37.0,116.0,"[39571758, 99515057, 89139923, 89571770, 69515068, 89515067, 90488874, 69535288, 489284, 29569341, 80542876, 40544740]",Sin_variacion,[],Combi almacenaje puertas correderas,0.4616373340647697
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-almacenaje-con-cajones-blanco,HAVSTA,Almacenaje con cajones,459.0,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/havsta-almacenaje-con-cajones-blanco__1426947_pe980085_s5.jpg?f=s,89597464,0,4.489009159034138,81.0,47.0,212.0,"[59534755, 9534753, 49597461, 59597465, 40529235, 29534667, 59619071, 59534760, 80529238, 9534673, 39534761]",Sin_variacion,[],Almacenaje con cajones,0.4826502590498169
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,havsta-zocalo-beige-grisaceo,HAVSTA,Zócalo,35.0,3,0,0,0,0,4.7,5.0,4.7,4.7,4.7,https://www.ikea.com/es/es/images/products/havsta-zocalo-beige-grisaceo__1296027_pe935662_s5.jpg?f=s,20539645,3,5.0,121.0,37.0,12.0,"[40539649, 80539652, 80529238, 20542879, 90539656, 529256, 79508128, 90529252, 40529259, 19488821, 9508155, 60529263]",['40539649'],['Blanco'],CATEGORIA_Estanterías,0.7459140747747945
Salón,Muebles auxiliares,Armarios de salón y vitrinas,0,regissor-mueble-almacenaje-marron,REGISSÖR,Mueble de almacenaje,399.0,46,13,2,2,8,4.6,4.1,4.1,4.1,4.3,https://www.ikea.com/es/es/images/products/regissor-mueble-almacenaje-marron__0475562_pe615631_s5.jpg?f=s,60342072,71,4.2,118.0,35.0,110.0,"[40342073, 69480808, 19555815, 29569341, 90506750, 40544740, 99575466, 80597755, 79440237, 9436050, 29279186, 29384875]",['40342073'],['Blanco'],Mueble de almacenaje,0.6114712097637928
